iter	RMSE
312	0.03152148788
313	0.03150030091
314	0.03147708619
315	0.03146951594
316	0.03145231098
317	0.03143594444
318	0.0314075973
319	0.03139207313
320	0.03136711924
321	0.03134776394
322	0.03133005381
323	0.03131536017
324	0.03129643722
325	0.03127860027
326	0.03126650431
327	0.03125662395
328	0.03123412282
329	0.03120721084
330	0.03119467735
331	0.03117562828
332	0.03116070462
333	0.03113982041
334	0.03112556536
335	0.03110518001
336	0.03109802996
337	0.03108188777
338	0.03106618252
339	0.03105010013
340	0.03102774228
341	0.03101582781
342	0.03099713862
343	0.03098457734
344	0.0309706454
345	0.03095621727
346	0.03093539987
347	0.03091928212
348	0.03089830003
349	0.03088642555
350	0.03087326776
351	0.0308549044
352	0.03083654803
353	0.03082087885
354	0.03080532324
355	0.03079310545
356	0.03077845077
357	0.03076464402
358	0.03074343271
359	0.03072231554
360	0.03070843999
361	0.03069306414
362	0.03066539398
363	0.03065559232
364	0.03063487474
365	0.03062635412
366	0.03060902095
367	0.03059744406
368	0.03058171966
369	0.03055835896
370	0.03054299257
371	0.03052914101
372	0.03051882742
373	0.03049635331
374	0.03047145346
375	0.03045924273
376	0.03044408463
377	0.03043263692
378	0.03041927622
379	0.03040937812
380	0.03039794156
381	0.03038030453
382	0.03036569564
383	0.03035204999
384	0.03033895632
385	0.0303169605
386	0.03029797973
387	0.03028208762
388	0.03026957796
389	0.03025306122
390	0.03023804729
391	0.03022628826
392	0.03021511218
393	0.03019954696
394	0.03018360761
395	0.03016551932
396	0.03014933183
397	0.0301328625
398	0.03011562723
399	0.03010551207
400	0.03008439567
401	0.03006324044
402	0.0300521376
403	0.03003523942
404	0.03002335494
405	0.03000827437
406	0.02998951958
407	0.02997236177
408	0.0299644684
409	0.02994892078
410	0.02993366766
411	0.0299219088
412	0.02990234708
413	0.02989126682
414	0.02987922938
415	0.02986319785
416	0.02985150664
417	0.02984441719
418	0.02982255465
419	0.02981313806
420	0.0297971153
421	0.02977572698
422	0.02976363344
423	0.0297500071
424	0.02973572999
425	0.02972310942
426	0.02970629493
427	0.02969342991
428	0.0296820142
429	0.02966539835
430	0.02965860927
431	0.02964833697
432	0.02963245115
433	0.02962039249
434	0.02960619182
435	0.02959536588
436	0.02958546387
437	0.02957118403
438	0.02955705328
439	0.02954214939
440	0.02952936916
441	0.02951424103
442	0.02950348666
443	0.02948824876
444	0.02947437176
445	0.02946498156
446	0.02945286568
447	0.02944366834
448	0.02943544013
449	0.0294253356
450	0.02941234724
451	0.02939900995
452	0.02938954985
453	0.02937766284
454	0.0293647918
455	0.02933998102
456	0.02932835317
457	0.02931543293
458	0.02930613531
459	0.02929402682
460	0.02927830595
461	0.02926679143
462	0.02925482344
463	0.02924531828
464	0.02923394149
465	0.029223992
466	0.02921266148
467	0.02919368271
468	0.02918104803
469	0.02916792665
470	0.02915062995
471	0.0291394017
472	0.0291185919
473	0.02910413013
474	0.02909059474
475	0.0290725773
476	0.0290607381
477	0.02904460139
478	0.02903698271
479	0.02902391456
480	0.02901218781
481	0.02899973698
482	0.02898896186
483	0.02897849089
484	0.02896558915
485	0.02894986078
486	0.02894202218
487	0.02892609197
488	0.02891621959
489	0.02890144207
490	0.02888484697
491	0.02886791157
492	0.02885539636
493	0.02885119742
494	0.02883729507
495	0.02881987814
496	0.02880462353
497	0.02878742335
498	0.02877314059
499	0.02876004621
500	0.02875086682
501	0.02873496348
502	0.02872649392
503	0.02870453481
504	0.02869675207
505	0.02868358984
506	0.02867447145
507	0.02866339608
508	0.02865029338
509	0.02863741671
510	0.02862562615
511	0.02861210215
512	0.02860084125
513	0.02859083505
514	0.0285793059
515	0.02857001162
516	0.02855827365
517	0.02854443755
518	0.02853390284
519	0.02852203614
520	0.02851623001
521	0.02850185345
522	0.02849002151
523	0.02847827524
524	0.02847201549
525	0.02845654498
526	0.02844651762
527	0.02843318502
528	0.02841664856
529	0.02840586929
530	0.02839147664
531	0.02838097036
532	0.02837369355
533	0.02836675992
534	0.02835441022
535	0.02833966267
536	0.02831958423
537	0.02831260108
538	0.02830055244
539	0.02828711696
540	0.02827292969
541	0.02826556265
542	0.02826039564
543	0.0282529132
544	0.02823959622
545	0.02822450951
546	0.02821492364
547	0.02820041724
548	0.02818443577
549	0.028174077
550	0.02815910167
551	0.02815037861
552	0.02814271978
553	0.0281331023
554	0.02812124648
555	0.0281144463
556	0.02810597052
557	0.02809900483
558	0.0280873454
559	0.028078011
560	0.02806978563
561	0.02806050263
562	0.02804512903
563	0.02803955634
564	0.02802970678
565	0.02801960725
566	0.02801070246
567	0.02799905826
568	0.02799012938
569	0.02797439972
570	0.02796225833
571	0.02794790729
572	0.02793788232
573	0.02792790848
574	0.02791416227
575	0.02790385089
576	0.02789612338
577	0.02788420371
578	0.0278740094
579	0.02785972528
580	0.0278474391
581	0.02784321506
582	0.02783548216
583	0.02782435648
584	0.02781631861
585	0.02780191984
586	0.02779533656
587	0.02777993726
588	0.02776865476
589	0.02775616317
590	0.0277496056
591	0.02773766859
592	0.02772117402
593	0.02770402765
594	0.02769651967
595	0.02768782681
596	0.027674808
597	0.02766277282
598	0.02765083227
599	0.02763991456
600	0.02762460411
601	0.02761723555
602	0.02761155613
603	0.02759947923
604	0.02759321449
605	0.02758491626
606	0.02756956732
607	0.02756298451
608	0.02755528268
609	0.02754665177
610	0.02753967486
611	0.02752845309
612	0.02751363565
613	0.02750463654
614	0.02749123522
615	0.02748193411
616	0.02747059255
617	0.02745688178
618	0.02744232332
619	0.02743112795
620	0.02741820413
621	0.02741198102
622	0.02740083836
623	0.02738674974
624	0.02737259137
625	0.02736469117
626	0.02735574631
627	0.02734533878
628	0.0273380204
629	0.02733547089
630	0.02732787897
631	0.02732213013
632	0.02731059151
633	0.02729859983
634	0.02728391468
635	0.02727292143
636	0.02726322164
637	0.02725072474
638	0.02724193502
639	0.02723027931
640	0.02722299679
641	0.02721529135
642	0.02720638687
643	0.02720022366
644	0.02718959253
645	0.02718144524
646	0.02717534408
647	0.02716392554
648	0.02715510808
649	0.02714650699
650	0.02713629906
651	0.02712626542
652	0.02711125238
653	0.02710027306
654	0.02709262857
655	0.02707659204
656	0.02706886851
657	0.0270610894
658	0.02704940824
659	0.0270390029
660	0.02702827369
661	0.02702299656
662	0.02701257646
663	0.02699913064
664	0.02698697971
665	0.02697244251
666	0.02696314874
667	0.02695471741
668	0.02694627218
669	0.02693402768
670	0.02692390177
671	0.02691294724
672	0.02690451568
673	0.02689644201
674	0.02688931793
675	0.02688136552
676	0.02687301237
677	0.02686264963
678	0.02685674269
679	0.02685041363
680	0.02683836597
681	0.02682602324
682	0.0268145192
683	0.0268044227
684	0.02679274482
685	0.02678693565
686	0.02678013907
687	0.02677464517
688	0.02676197453
689	0.02675184667
690	0.02674503052
691	0.0267397356
692	0.02673518599
693	0.0267250171
694	0.02671108605
695	0.02669600154
696	0.02668715278
697	0.02667768532
698	0.02667050676
699	0.02666292025
700	0.02665342317
701	0.0266423709
702	0.02663201112
703	0.02662209548
704	0.02660735466
705	0.02659959699
706	0.0265900782
707	0.02658288815
708	0.02657295058
709	0.02656346091
710	0.0265496891
711	0.02653932126
712	0.02653238532
713	0.02652122865
714	0.02651539339
715	0.0265093636
716	0.02650315064
717	0.02649532967
718	0.02649026525
719	0.02647799129
720	0.02646553238
721	0.02645257048
722	0.02644067289
723	0.02643136578
724	0.02642066422
725	0.02640952698
726	0.02640098851
727	0.02639425684
728	0.0263883012
729	0.02637690705
730	0.02636478168
731	0.02635433846
732	0.02634598505
733	0.02633780755
734	0.02633147355
735	0.02632088248
736	0.02630910477
737	0.02630368372
738	0.02629445019
739	0.02628338254
740	0.02627157453
741	0.02626585405
742	0.0262534095
743	0.02624315743
744	0.02623703309
745	0.02622983101
746	0.02621577841
747	0.02620837665
748	0.02620338923
749	0.02619642891
750	0.02618571687
751	0.02617804777
752	0.02616656592
753	0.02615869814
754	0.02614860875
755	0.02613872818
756	0.02612470836
757	0.0261160025
758	0.02610585086
759	0.02610035859
760	0.02609514009
761	0.02608408071
762	0.02607478778
763	0.02606423177
764	0.02605860652
765	0.026048251
766	0.02604097102
767	0.02603563094
768	0.02602756871
769	0.02601807354
770	0.02600974471
771	0.02599996139
772	0.02598971664
773	0.02598012517
774	0.02597258375
775	0.02596597667
776	0.02595538547
777	0.02594565997
778	0.02593734575
779	0.02592638401
780	0.02591468135
781	0.02590873375
782	0.02590053683
783	0.02589273827
784	0.02588701709
785	0.0258751878
786	0.02586747494
787	0.02585322573
788	0.02584740448
789	0.02583868045
790	0.02582817776
791	0.02581775566
792	0.02580879258
793	0.02580511035
794	0.02579833017
795	0.02578955796
796	0.02577712464
797	0.02576694084
798	0.02576156578
799	0.02574860059
800	0.02574359468
801	0.02573514377
802	0.02572687527
803	0.02571796099
804	0.02570961717
805	0.02570446179
806	0.02569432593
807	0.0256853107
808	0.02567507374
809	0.02566666475
810	0.02566353767
811	0.02565454978
812	0.02564975591
813	0.0256414701
814	0.02563545305
815	0.02563234641
816	0.02562926258
817	0.02561802257
818	0.02561129085
819	0.0256038677
820	0.02559768616
821	0.02558844544
822	0.02558034655
823	0.0255731765
824	0.02556511243
825	0.02555683578
826	0.02554942086
827	0.02553824522
828	0.02553190553
829	0.02552030512
830	0.02551406819
831	0.0255056964
832	0.02549939948
833	0.02549423734
834	0.02548855299
835	0.02548206302
836	0.02547621738
837	0.02547065119
838	0.02546056049
839	0.02545320554
840	0.0254489978
841	0.02543856255
842	0.0254293499
843	0.02542144877
844	0.02541627168
845	0.02540995761
846	0.02540086269
847	0.02539240821
848	0.02538481146
849	0.02537983625
850	0.02537289592
851	0.02536694734
852	0.0253574222
853	0.02534977505
854	0.0253445108
855	0.02533744387
856	0.02532502348
857	0.02531530392
858	0.02530888632
859	0.02529940387
860	0.02529011056
861	0.02528277622
862	0.02527030523
863	0.02526357687
864	0.02525523437
865	0.02524803123
866	0.02523931977
867	0.02523333949
868	0.02522445272
869	0.02521713338
870	0.02520740445
871	0.02520191495
872	0.02519609772
873	0.02519060508
874	0.02518185563
875	0.02517801196
876	0.02517240043
877	0.02516413003
878	0.02515454222
879	0.02515091449
880	0.02514346022
881	0.02513620382
882	0.02513124197
883	0.02512310238
884	0.02511380198
885	0.02511000726
886	0.02510487089
887	0.02509855077
888	0.02509311512
889	0.02508369589
890	0.02507362725
891	0.02506933272
892	0.02506154812
893	0.0250545464
894	0.02504435692
895	0.02503557857
896	0.02502750284
897	0.02501739789
898	0.02501058118
899	0.02500159971
900	0.02499686234
901	0.02498783891
902	0.02498080736
903	0.02497402093
904	0.02496780854
905	0.02496249095
906	0.02495800865
907	0.0249515639
908	0.02494463057
909	0.02493827291
910	0.02492839795
911	0.024919602
912	0.02491112461
913	0.02490653645
914	0.02489924594
915	0.0248932178
916	0.02488713522
917	0.02488052344
918	0.02486801069
919	0.0248623431
920	0.02485569295
921	0.0248461551
922	0.02483962518
923	0.0248314524
924	0.02482683946
925	0.02481844219
926	0.02481341834
927	0.02480699776
928	0.02479948538
929	0.02479506307
930	0.0247885761
931	0.02477808918
932	0.02477343109
933	0.02476693913
934	0.02476064477
935	0.02475060549
936	0.02474102263
937	0.02473072904
938	0.02472051383
939	0.0247139529
940	0.02470634088
941	0.02469830019
942	0.02468800586
943	0.02468275831
944	0.02467337395
945	0.0246653094
946	0.02465812876
947	0.02465310547
948	0.0246447401
949	0.02463737359
950	0.02462995334
951	0.02462097628
952	0.02461649746
953	0.02461083035
954	0.02460344855
955	0.02459564849
956	0.02459342159
957	0.02458373516
958	0.02457937873
959	0.02457594673
960	0.02457222339
961	0.02456666329
962	0.02455660289
963	0.02455275338
964	0.02454196167
965	0.02453295632
966	0.024523834
967	0.02451624174
968	0.02450995174
969	0.02450088647
970	0.0244928765
971	0.02448493251
972	0.0244809425
973	0.02447616445
974	0.02447166712
975	0.02446419823
976	0.02445726992
977	0.02444904149
978	0.02444396733
979	0.02443575326
980	0.02442891969
981	0.02442169424
982	0.02441345482
983	0.02440657593
984	0.02439890692
985	0.02439229888
986	0.02438629465
987	0.02438105769
988	0.02437075217
989	0.02436272632
990	0.02435823504
991	0.02435004027
992	0.02434255445
993	0.0243351837
994	0.02433226537
995	0.02432652796
996	0.02431609171
997	0.02431124713
998	0.02430307402
999	0.02429545523
1000	0.02428585946
1001	0.02428130329
1002	0.02427556205
1003	0.02427080082
1004	0.02426226844
1005	0.02425602946
1006	0.02425060933
1007	0.02424540509
1008	0.02424025745
1009	0.02423340909
1010	0.02422947253
1011	0.02422465983
1012	0.02421823533
1013	0.02420985911
1014	0.02420437428
1015	0.02419844606
1016	0.02418985264
1017	0.0241826156
1018	0.02417875126
1019	0.02417211485
1020	0.02416581098
1021	0.02415656637
1022	0.02415206559
1023	0.02414832737
1024	0.02414221694
1025	0.02413568069
1026	0.02412898781
1027	0.02412484048
1028	0.02411989485
1029	0.02411203678
1030	0.02410942004
1031	0.02410077885
1032	0.02409636353
1033	0.02408870939
1034	0.02408219358
1035	0.02407953984
1036	0.02407461882
1037	0.02406991958
1038	0.02406565844
1039	0.02405914528
1040	0.02405537881
1041	0.02404875109
1042	0.0240416812
1043	0.02403707257
1044	0.02403125402
1045	0.02402389263
1046	0.02401855002
1047	0.02401229784
1048	0.02400601834
1049	0.02399871702
1050	0.02399441017
1051	0.02398910802
1052	0.02398041289
1053	0.02397323695
1054	0.02396970534
1055	0.02396463762
1056	0.02395897716
1057	0.0239520241
1058	0.02394673745
1059	0.02394234166
1060	0.02393621009
1061	0.0239318103
1062	0.02392791706
1063	0.02392101252
1064	0.02391323877
1065	0.0239071367
1066	0.02390153433
1067	0.02389600735
1068	0.0238880509
1069	0.02388581136
1070	0.02387947011
1071	0.02387190658
1072	0.02386416407
1073	0.02385896709
1074	0.02385134443
1075	0.02384193106
1076	0.02383836062
1077	0.0238314363
1078	0.02382521325
1079	0.02382063202
1080	0.02381592797
1081	0.02381121956
1082	0.02380493602
1083	0.02379862978
1084	0.02379310347
1085	0.02378737961
1086	0.0237815372
1087	0.02377490686
1088	0.02376950267
1089	0.02376300363
1090	0.02375756245
1091	0.02375129109
1092	0.02374671212
1093	0.02374055856
1094	0.02373460646
1095	0.0237294455
1096	0.02372443336
1097	0.02371934801
1098	0.02371285193
1099	0.02370768244
1100	0.02370361433
1101	0.02369643302
1102	0.02369188637
1103	0.02368593922
1104	0.02368263126
1105	0.02367664045
1106	0.0236691331
1107	0.02366464947
1108	0.02365779773
1109	0.02365261678
1110	0.0236464823
1111	0.02364192284
1112	0.02363528004
1113	0.02362616745
1114	0.02361977131
1115	0.02361460495
1116	0.02361161893
1117	0.02360737469
1118	0.02360009919
1119	0.02359224574
1120	0.02358648027
1121	0.0235776159
1122	0.02357031956
1123	0.02356326657
1124	0.02355879173
1125	0.02355370971
1126	0.02354670047
1127	0.02353925402
1128	0.02353413549
1129	0.0235290373
1130	0.02352307626
1131	0.02351838863
1132	0.02351125504
1133	0.02350488112
1134	0.02349908598
1135	0.02349193497
1136	0.02348510074
1137	0.02348162156
1138	0.02347692494
1139	0.02347441412
1140	0.02346703041
1141	0.02346200976
1142	0.02345348618
1143	0.02344712498
1144	0.02344376797
1145	0.02343970314
1146	0.02343391236
1147	0.02342644932
1148	0.02341734264
1149	0.02341390596
1150	0.02340699743
1151	0.0234023023
1152	0.02339517137
1153	0.0233895031
1154	0.02338116551
1155	0.02337499627
1156	0.02336971931
1157	0.02336708133
1158	0.02336295856
1159	0.02335565034
1160	0.02335112898
1161	0.0233477485
1162	0.02334161323
1163	0.0233355176
1164	0.02333066752
1165	0.02332428949
1166	0.02331995216
1167	0.02331338604
1168	0.02330698356
1169	0.02329935857
1170	0.02329521314
1171	0.02328947093
1172	0.02328399984
1173	0.02327864689
1174	0.02327507337
1175	0.02326928741
1176	0.02326461997
1177	0.02325635006
1178	0.02324951563
1179	0.02324181908
1180	0.02323674163
1181	0.02322811592
1182	0.02322503251
1183	0.02322058963
1184	0.02321282399
1185	0.02320863765
1186	0.02320277324
1187	0.02319729954
1188	0.02319152185
1189	0.02318729467
1190	0.02317865597
1191	0.02317373308
1192	0.02316687828
1193	0.02316218157
1194	0.02315948611
1195	0.02315432053
1196	0.02314868299
1197	0.02314296572
1198	0.02313832338
1199	0.02313405541
1200	0.02312964829
1201	0.02312238053
1202	0.02311738074
1203	0.0231124078
1204	0.0231058007
1205	0.02309911388
1206	0.02309677977
1207	0.02308970016
1208	0.02308445885
1209	0.02307967433
1210	0.02307723929
1211	0.02307276719
1212	0.0230656219
1213	0.02305921988
1214	0.02305171703
1215	0.0230473138
1216	0.02304202518
1217	0.02303690599
1218	0.02303300316
1219	0.02302895896
1220	0.02302455303
1221	0.02302031669
1222	0.02301583298
1223	0.02300922315
1224	0.02300428077
1225	0.02299531871
1226	0.02299101789
1227	0.02298393043
1228	0.02297960954
1229	0.02297435059
1230	0.02297118699
1231	0.02296701889
1232	0.02296165012
1233	0.02295477645
1234	0.02295113595
1235	0.02294475873
1236	0.02293870912
1237	0.02293486193
1238	0.02293118807
1239	0.02292721605
1240	0.0229207262
1241	0.02291644094
1242	0.02291139305
1243	0.02290528537
1244	0.02290026673
1245	0.02289474888
1246	0.02289040792
1247	0.02288349309
1248	0.02287971534
1249	0.02287538396
1250	0.02287126123
1251	0.02286430181
1252	0.02286128333
1253	0.02285353888
1254	0.02284710244
1255	0.02284071934
1256	0.02283413088
1257	0.02282928843
1258	0.02282483901
1259	0.02282004938
1260	0.02281404526
1261	0.02280844162
1262	0.02280402916
1263	0.02279777603
1264	0.02279357278
1265	0.02278809837
1266	0.02278298795
1267	0.02277680357
1268	0.02277178568
1269	0.02276590042
1270	0.02275990732
1271	0.0227548862
1272	0.02275123071
1273	0.02274527771
1274	0.02273913222
1275	0.02273325104
1276	0.02272921959
1277	0.02272242975
1278	0.02271653649
1279	0.02271272243
1280	0.02270641177
1281	0.02269893936
1282	0.02269458379
1283	0.02268823477
1284	0.0226846002
1285	0.0226777048
1286	0.02267158691
1287	0.0226665427
1288	0.02266128948
1289	0.02265494923
1290	0.02264915844
1291	0.02264419452
1292	0.0226396024
1293	0.02263517655
1294	0.02263004482
1295	0.02262448247
1296	0.02261759785
1297	0.02261450767
1298	0.02261062746
1299	0.02260475632
1300	0.02259924334
1301	0.02259328709
1302	0.02258819843
1303	0.02258418019
1304	0.0225789203
1305	0.02257330827
1306	0.02257094814
1307	0.02256757563
1308	0.02256373814
1309	0.02255621598
1310	0.02255384502
1311	0.02254830192
1312	0.02254530321
1313	0.02254054519
1314	0.02253789191
1315	0.02253365638
1316	0.02252966146
1317	0.02252658591
1318	0.02251767086
1319	0.02251047788
1320	0.02250437505
1321	0.02250082226
1322	0.02249474889
1323	0.02248741404
1324	0.02248179204
1325	0.0224763619
1326	0.02247240167
1327	0.02246755872
1328	0.02246176207
1329	0.02245706514
1330	0.02245298047
1331	0.02244852182
1332	0.02244382151
1333	0.02243905218
1334	0.02243430307
1335	0.02242885655
1336	0.02242442764
1337	0.02241901149
1338	0.02241423748
1339	0.02240950416
1340	0.02240514247
1341	0.02240086916
1342	0.02239314201
1343	0.0223855841
1344	0.02238294225
1345	0.02237847574
1346	0.02237542917
1347	0.02237127449
1348	0.02236679975
1349	0.022359716
1350	0.02235572825
1351	0.02235077986
1352	0.02234442065
1353	0.02233766511
1354	0.02233454756
1355	0.02233201712
1356	0.02232637856
1357	0.02232369357
1358	0.02231802481
1359	0.02231262655
1360	0.02230779337
1361	0.02230262225
1362	0.02229748728
1363	0.02229272329
1364	0.02229019551
1365	0.02228455423
1366	0.02227917187
1367	0.0222731583
1368	0.02226621105
1369	0.02226205643
1370	0.02225894862
1371	0.02225405007
1372	0.02224846272
1373	0.02224356251
1374	0.02224083719
1375	0.02223720142
1376	0.02223190905
1377	0.02222970963
1378	0.02222500191
1379	0.02222263362
1380	0.02221678907
1381	0.02221345406
1382	0.02220953075
1383	0.02220499015
1384	0.02219781965
1385	0.02219111643
1386	0.02218674848
1387	0.02218159443
1388	0.02217716884
1389	0.02217204737
1390	0.02216892391
1391	0.02216380573
1392	0.02215933858
1393	0.02215326299
1394	0.02214833084
1395	0.02214432994
1396	0.02213615619
1397	0.02213170148
1398	0.02212783244
1399	0.02212352801
1400	0.02211962314
1401	0.02211169589
1402	0.02210566839
1403	0.02210181935
1404	0.02209566702
1405	0.02209337276
1406	0.02208614889
1407	0.0220825889
1408	0.02207875699
1409	0.02207284493
1410	0.02206641742
1411	0.02206117919
1412	0.02205898485
1413	0.02205349183
1414	0.02204926181
1415	0.02204468204
1416	0.02204234968
1417	0.02203702965
1418	0.02203432452
1419	0.02202798988
1420	0.02202220968
1421	0.02201782488
1422	0.0220139563
1423	0.02200994483
1424	0.02200382038
1425	0.02199865702
1426	0.02199253847
1427	0.02198907036
1428	0.02198558386
1429	0.02198224103
1430	0.02197559795
1431	0.02197302634
1432	0.02197112926
1433	0.021965378
1434	0.0219595601
1435	0.02195559143
1436	0.02194985036
1437	0.02194422629
1438	0.02193975575
1439	0.02193757698
1440	0.02193394054
1441	0.0219292751
1442	0.02192304728
1443	0.02191830254
1444	0.02191438524
1445	0.0219097705
1446	0.02190369752
1447	0.02190133359
1448	0.02189667805
1449	0.02189377601
1450	0.02189083296
1451	0.02188804181
1452	0.02188235749
1453	0.0218794354
1454	0.02187612003
1455	0.02187104916
1456	0.02186837373
1457	0.02186543158
1458	0.02186016828
1459	0.02185614252
1460	0.02184833882
1461	0.0218433783
1462	0.02183854454
1463	0.0218342063
1464	0.02183180195
1465	0.02182426653
1466	0.02182081451
1467	0.02181807942
1468	0.02181524069
1469	0.02181074163
1470	0.02180753627
1471	0.02180316079
1472	0.02179945783
1473	0.02179428576
1474	0.02178749777
1475	0.02178301281
1476	0.02177945023
1477	0.02177611868
1478	0.02177260445
1479	0.02177010618
1480	0.02176474818
1481	0.02175987476
1482	0.02175411875
1483	0.02175008635
1484	0.02174433813
1485	0.02174068006
1486	0.02173769705
1487	0.02173108662
1488	0.02172356306
1489	0.02171987781
1490	0.02171440291
1491	0.02171048971
1492	0.02170306267
1493	0.0216988712
1494	0.02169373631
1495	0.02168915524
1496	0.02168659303
1497	0.02168224726
1498	0.02167746308
